Gene_set,Term,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,program_name,overlap_numerator,overlap_denominator
gs_ind_0,EFO_0000275,0.6732738750053886,0.8337136069215663,1.0757062643855098,0.42555271739177736,NR3C1;MXD1,1,2,81
gs_ind_0,EFO_0000280,0.24969308660505335,0.7399538897835028,5.427402613261693,7.530644701799208,FOXP1,1,1,10
gs_ind_0,EFO_0000284,0.03706347063377478,0.6740918721517788,9.087841982578825,29.94556089462217,EIF2S3;DNAJC1,1,2,11
gs_ind_0,EFO_0000305,0.04180009342630418,0.7155192462973246,2.679517632011694,8.50708451848302,CMSS1;FOXP1;CEBPB;KLF4;MYC;DNAJC1,1,6,90
gs_ind_0,EFO_0000319,0.8802741296379786,0.9343265541806807,0.6844144186705721,0.08727783326192033,ZPR1;SLC7A1;VEGFA,1,3,176
gs_ind_0,"EFO_0000341, EFO_0004269",0.46874098235163497,0.7530741280861127,2.3942696811093724,1.8141499639492544,NR3C1,1,1,22
gs_ind_0,EFO_0000384,0.22781293360204155,0.7399538897835028,6.066739456803603,8.974105757665122,IL21R,1,1,9
gs_ind_0,EFO_0000400,0.19608523824811636,0.7399538897835028,2.3445806143561994,3.8198043947182345,CEBPB;IGF2BP2;HMGA2,1,3,54
gs_ind_0,EFO_0000516,0.8817463489645347,0.9343265541806807,0.6954401250059188,0.08752173123455954,TES,1,1,74
gs_ind_0,"EFO_0000537, GO_0042493",0.3858265991740238,0.7399538897835028,1.8882399651630422,1.7982978753692302,SLC7A1;SYT1,1,2,47
gs_ind_0,EFO_0000612,0.8174004975939932,0.8939941861709699,0.8755428639419359,0.17653229225146574,N4BP2L2,1,1,59
gs_ind_0,EFO_0000660,0.2916191493159891,0.7399538897835028,4.482295974982346,5.52356296330744,ZBTB16,1,1,12
gs_ind_0,EFO_0000717,0.07376322129249548,0.7399538897835028,5.950084398360261,15.511245434663316,PRDX6;PXK,1,2,16
gs_ind_0,EFO_0000731,0.17696880102175114,0.7399538897835028,3.3783536724713197,5.850571496376415,SYNE1;SLC38A2,1,2,27
gs_ind_0,EFO_0001054,0.35017541278299125,0.7399538897835028,3.5534842787422996,3.7287459279687254,RIPK2,1,1,15
gs_ind_0,EFO_0001065,0.27095604820218117,0.7399538897835028,4.909844216108717,6.411267973710425,SYNE1,1,1,11
gs_ind_0,"EFO_0001360, EFO_0009518",0.10896483463426786,0.7399538897835028,3.1417926335959123,6.9645061946673135,MYC;IGF2BP2;HMGA2,1,3,41
gs_ind_0,EFO_0001365,0.35017541278299125,0.7399538897835028,3.5534842787422996,3.7287459279687254,VEGFA,1,1,15
gs_ind_0,EFO_0001645,0.43546220510899386,0.7399538897835028,1.7001315516167002,1.4133997266439184,ZPR1;VEGFA,1,2,52
gs_ind_0,EFO_0001663,0.910805667068275,0.9465870710101355,0.6124982117761901,0.05722308810866479,ZNF827;VEGFA,1,2,140
gs_ind_0,EFO_0002422,0.3312126850284827,0.7399538897835028,3.817220933230214,4.218008354077049,SYNE1,1,1,14
gs_ind_0,EFO_0002609,0.20529775995976848,0.7399538897835028,6.876566125290023,10.887624965830085,FOXP1,1,1,8
gs_ind_0,EFO_0002690,0.8592870322436971,0.91931075876072,0.7578757411704048,0.11493357337870777,ELF1,1,1,68
gs_ind_0,EFO_0003095,0.21845427104528506,0.7399538897835028,2.918691478013512,4.439850935169514,ZNF827;VEGFA,1,2,31
gs_ind_0,EFO_0003767,0.41109064262971573,0.7399538897835028,1.5130425817094546,1.3450064134485415,FOXP1;CEBPB;ERRFI1,1,3,82
gs_ind_0,EFO_0003779,0.7827961810703056,0.8795123115500345,0.9764003977461054,0.23910378246456365,VEGFA,1,1,53
gs_ind_0,EFO_0003784,0.12595794832767007,0.7399538897835028,2.4139534883720932,5.00124614807189,EZR;UBC;ERRFI1;SLC38A2,1,4,68
gs_ind_0,"EFO_0003884, EFO_0004518",0.35017541278299125,0.7399538897835028,3.5534842787422996,3.7287459279687254,VEGFA,1,1,15
gs_ind_0,"EFO_0003888, EFO_0007052, MONDO_0002491",0.6493918765723456,0.8325489969524665,0.965461241655594,0.4168078927746835,DNAJC1;MAP3K20;FOXP1;NFIB;CELF2;ZBTB16;NDUFAF2;SLC1A5,1,8,308
gs_ind_0,EFO_0003894,0.21845427104528506,0.7399538897835028,2.918691478013512,4.439850935169514,ERRFI1;FST,1,2,31
gs_ind_0,EFO_0003924,0.433843686239153,0.7399538897835028,1.4574267262791853,1.2170547641758775,EZR;SLC38A2;SGK1,1,3,85
gs_ind_0,EFO_0003948,0.8174004975939932,0.8939941861709699,0.8755428639419359,0.17653229225146574,STK24,1,1,59
gs_ind_0,EFO_0003958,0.33440589950764305,0.7399538897835028,2.1227949005726785,2.325309015825829,LURAP1L;ANKRD11,1,2,42
gs_ind_0,EFO_0004190,0.7698682033086672,0.8717184714506699,1.0153453860467254,0.26554931333424997,CELF2,1,1,51
gs_ind_0,EFO_0004193,0.43546220510899386,0.7399538897835028,1.7001315516167002,1.4133997266439184,FOXP1;JDP2,1,2,52
gs_ind_0,EFO_0004198,0.22896597754800024,0.7399538897835028,2.8226145439260195,4.161047147489857,FOXP1;JDP2,1,2,32
gs_ind_0,EFO_0004208,0.6650171195725421,0.8325489969524665,1.3697447795823665,0.5587771028132387,FOXP1,1,1,38
gs_ind_0,EFO_0004214,0.20529775995976848,0.7399538897835028,6.876566125290023,10.887624965830085,ZPR1,1,1,8
gs_ind_0,EFO_0004229,0.4208221469278008,0.7399538897835028,2.7836583683451432,2.409381550171509,DDR2,1,1,19
gs_ind_0,EFO_0004244,0.2916191493159891,0.7399538897835028,4.482295974982346,5.52356296330744,IL21R,1,1,12
gs_ind_0,EFO_0004257,0.31347169678618614,0.7399538897835028,2.233675415493597,2.5911666875346855,SLC7A11;ATF4,1,2,40
gs_ind_0,EFO_0004269,0.3312126850284827,0.7399538897835028,3.817220933230214,4.218008354077049,NEBL,1,1,14
gs_ind_0,EFO_0004283,0.3116992364219924,0.7399538897835028,4.123155452436195,4.8064305158651095,HMGA2,1,1,13
gs_ind_0,EFO_0004302,0.25601777050803187,0.7399538897835028,2.027138724342196,2.761993582177284,NCL;SOCS2;HMGA2,1,3,62
gs_ind_0,EFO_0004305,0.12366555427160664,0.7399538897835028,1.5943898651884314,3.3325530395807337,VLDLR;ANP32B;TCIM;PXK;FOXP1;PHGDH;NFIB;ZBTB16;FBXL5;METRNL;CHCHD2,1,11,262
gs_ind_0,EFO_0004307,0.27095604820218117,0.7399538897835028,4.909844216108717,6.411267973710425,IGF2BP2,1,1,11
gs_ind_0,EFO_0004308,0.17993891133048726,0.7399538897835028,1.497964013503637,2.5692148032512256,MYCT1;WDFY2;PTMA;FOXP1;HMGA2;TGOLN2;ZBTB16;DDR2;METRNL;VEGFA,1,10,253
gs_ind_0,EFO_0004309,0.0583283250328342,0.7399538897835028,1.617691016532156,4.596939912295641,FADS1;VLDLR;TCIM;RTN4;IGF2BP2;MXD1;HMGA2;KLF6;ELF1;YES1;FHL2;ZPR1;ANKRD28;MYC;PDCD5;SLC7A5;GADD45A,1,17,398
gs_ind_0,EFO_0004312,0.5045562317036059,0.7633057922961051,1.083394927997961,0.7411244526603364,HMGA1;RHBDD1;CRADD;PMAIP1;CMSS1;SYNE1;FOXP1;WDR41;ZBTB16;NR3C1,1,10,342
gs_ind_0,EFO_0004314,0.04437179049352497,0.7156406629493819,2.027034598683289,6.3145195882919705,HMGA1;STC2;SYNE1;TMEM267;FOXP1;IGF2BP2;PYGB;RGMB;NEBL;KLF4,1,10,191
gs_ind_0,EFO_0004318,0.4999500647969271,0.7633057922961051,1.312460808026516,0.9098595912186974,MAP3K20;OLA1;DNAJC1,1,3,94
gs_ind_0,EFO_0004319,0.7631198367480742,0.8717184714506699,1.0359980313576602,0.28007191507157975,FOXP1,1,1,50
gs_ind_0,EFO_0004324,0.43725488254629474,0.7399538897835028,2.6405497055149025,2.1843656942997405,ECI1,1,1,20
gs_ind_0,"EFO_0004324, EFO_0004339",0.22781293360204155,0.7399538897835028,6.066739456803603,8.974105757665122,HMGA1,1,1,9
gs_ind_0,EFO_0004337,0.3803455116589593,0.7399538897835028,1.5940723048528933,1.54095016118032,DDX18;FOXP1;SYT1,1,3,78
gs_ind_0,"EFO_0004337, EFO_0004784",0.6927996098475419,0.8422789343667002,1.2677666065137063,0.4652887080467663,FOXP1,1,1,41
gs_ind_0,EFO_0004338,0.34622462923254843,0.7399538897835028,1.22707837407913,1.301522147828854,INPP5B;NCOA7;SOCS2;IGF2BP2;HMGA2;SLC38A1;RAC1;FEZ2;CAST;RRAS2;YWHAB,1,11,334
gs_ind_0,EFO_0004339,0.014040340301264451,0.4085739027667955,1.7888863844514378,7.631068466231487,KLF6;SLC7A1;HMGA2;RCN1;SERPINH1;ARSJ;TSEN15;IGFBP3;HMGA1;SOCS2;NFIB;HERPUD1;MIA2;DDR2;MYC;NR3C1;RFC1;BEND6;SORBS2;FOXP1;IGF2BP2;BNIP3,1,22,472
gs_ind_0,EFO_0004340,0.5908509226076506,0.819683808502781,1.0042260567472414,0.528415254711607,RTN4;STK24;OLA1;RCN1;NBL1;NFIB;ADK;RAC1;FEZ2;ANKRD28;VEGFA,1,11,402
gs_ind_0,EFO_0004341,0.850894451172601,0.9170751307082476,0.7812295212624644,0.1261429334147566,TSEN15,1,1,66
gs_ind_0,EFO_0004342,0.2916191493159891,0.7399538897835028,4.482295974982346,5.52356296330744,UHRF1BP1,1,1,12
gs_ind_0,EFO_0004343,0.730146897410914,0.8643168536692627,0.8946495370605461,0.28137581056307387,CRADD;CMSS1;NBL1;ANKRD28;VEGFA,1,5,214
gs_ind_0,EFO_0004344,0.31845029396742236,0.7399538897835028,1.4867565938905112,1.7012790362366768,STC2;HMGA2;SLC38A1;MYC;IGFBP3,1,5,132
gs_ind_0,"EFO_0004344, EFO_0005939",0.11154854465935264,0.7399538897835028,2.5327403156384505,5.555047695640737,FEZ2;CELF2;GADD45A;HMGA2,1,4,65
gs_ind_0,EFO_0004345,0.18723183820844191,0.7399538897835028,3.2504288164665525,5.445793316265383,INTS6;HMGA2,1,2,28
gs_ind_0,"EFO_0004346, EFO_0004464",0.3118576750878397,0.7399538897835028,1.309799677752928,1.526189540782333,SEC61G;RRAS2;FOXP1;SEMA3A;NPM1;NBL1;KTN1;NDUFAF2;VEGFA,1,9,259
gs_ind_0,"EFO_0004346, EFO_0004840",0.18884881065831152,0.7399538897835028,2.391332575880539,3.9858935299367175,SEMA3A;NR2F1;VEGFA,1,3,53
gs_ind_0,"EFO_0004346, EFO_0006930",0.25593308729136727,0.7399538897835028,1.543200202430802,2.103133800980358,SEC61G;NCOA7;SOCS2;SEMA3A;KTN1;IGFBP3,1,6,151
gs_ind_0,"EFO_0004346, EFO_0010736",0.6130160656640986,0.8271468923757573,1.1042532295837426,0.540381926657752,NBL1;NCOA7;NDUFAF2,1,3,111
gs_ind_0,EFO_0004348,0.05920209196571574,0.7399538897835028,1.7931160344198278,5.068777537933223,VLDLR;TCIM;FOXP1;KLF6;PHGDH;NFIB;CYP51A1;HDDC2;MYC;METRNL;NR3C1;SLC7A5,1,12,256
gs_ind_0,EFO_0004351,0.7698682033086672,0.8717184714506699,1.0153453860467254,0.26554931333424997,LMO4,1,1,51
gs_ind_0,EFO_0004458,0.8879626328938203,0.9343265541806807,0.6847376074025115,0.0813643686483915,NFE2L2;HNRNPC;ZBTB16;MAP4K4,1,4,226
gs_ind_0,EFO_0004459,0.46874098235163497,0.7530741280861127,2.3942696811093724,1.8141499639492544,WDR43,1,1,22
gs_ind_0,EFO_0004462,0.11986274402815036,0.7399538897835028,1.8676059229604538,3.961954128267081,SUB1;FOXP1;SRGAP1;FHL2;SEMA3A;NR3C1;DEK,1,7,146
gs_ind_0,EFO_0004464,0.3191560269931784,0.7399538897835028,1.1759592821495852,1.343033912294158,SEC61G;TGOLN2;KLF4;NDUFAF2;HMGA2;NBL1;TES;NR2F1;ME1;OLA1;SEMA3A;NFIB;ZNF827;EZR;RRAS2;MAP4K4;FOXP1;CELF2;ZBTB16,1,19,593
gs_ind_0,EFO_0004467,0.14680052181203865,0.7399538897835028,3.8303548303548305,7.349227535642382,HMGA2;VEGFA,1,2,24
gs_ind_0,EFO_0004468,0.4262928990258146,0.7399538897835028,1.4755104093331992,1.2580623931464214,CEBPB;YWHAB;VEGFA,1,3,84
gs_ind_0,EFO_0004509,0.06648927411210866,0.7399538897835028,1.7559569015782175,4.759898073076332,LARP1;TCIM;VLDLR;KLF6;PHGDH;NFE2L1;NFIB;HDDC2;MYC;METRNL;NR3C1;SLC7A5,1,12,261
gs_ind_0,EFO_0004518,0.7309908359896895,0.8643168536692627,0.8907650176594006,0.2791250980789763,PHLDA1;CHD2;KLF4;ADK;ZBTB16;VEGFA,1,6,254
gs_ind_0,EFO_0004526,0.004827762445536851,0.23414647860853727,2.1547910139051014,11.492302448245471,HMGA1;LARP1;ANP32B;TXN;ATF4;FOXP1;IGF2BP2;KLF6;SLC7A5;BNIP3;ZPR1;MTDH;ZBTB16;TOX2;LONP1;MYC;SLC6A9;RFC1,1,18,325
gs_ind_0,EFO_0004527,0.0012345669843692535,0.1197529974838176,2.636532277324506,17.6569489143705,LARP1;ANP32B;TXN;PPP1R15A;FOXP1;SLC6A9;KLF6;SLC7A5;MTDH;CHD2;ZBTB16;TOX2;MYC;XPOT;RFC1;STK17A,1,16,240
gs_ind_0,EFO_0004528,0.18107534016141008,0.7399538897835028,1.874261957167313,3.2028177207232513,LARP1;PDCD5;ZPR1;MTDH;MYC,1,5,106
gs_ind_0,EFO_0004530,0.8202627068991373,0.8939941861709699,0.7809191077667293,0.15472398368484727,HMGA2;ZPR1;VEGFA,1,3,155
gs_ind_0,EFO_0004531,0.6975574679806693,0.8422789343667002,0.9681422977367757,0.3486961766660738,NCOA7;FADS3;VEGFA,1,3,126
gs_ind_0,EFO_0004532,0.34698776839727624,0.7399538897835028,1.3223849257457472,1.3996991512027488,MYCT1;WDFY2;ELF1;YES1;NFIB;ZNF827;VEGFA,1,7,202
gs_ind_0,EFO_0004533,0.9797691647224118,0.9927270632735637,0.4216543690227901,0.008617890590494557,ZNF827;PGF,1,2,201
gs_ind_0,EFO_0004534,0.5530591689009583,0.7967337532187073,1.8703649019194262,1.1077989645137236,ANXA3,1,1,28
gs_ind_0,EFO_0004535,0.7365999302748355,0.8643168536692627,0.9082465872966403,0.2776603999169948,ANXA3;JDP2;YWHAB,1,3,134
gs_ind_0,EFO_0004536,0.6196495619859625,0.8271468923757573,1.0250964629189454,0.49061238019557507,LRRC8B;HSP90B1;FEZ2;ANXA3;JDP2,1,5,188
gs_ind_0,EFO_0004541,0.6565705816367836,0.8325489969524665,0.9535083165948227,0.4011648618311946,WDR43;LARP1;TKT;TXN;IGF2BP2;RAC1;GLRX;PDCD5;RFC1;VEGFA,1,10,385
gs_ind_0,EFO_0004568,0.6006301210811256,0.8198026110902566,1.1252982375125067,0.5736500039883977,IL21R;MYC;FADS3,1,3,109
gs_ind_0,EFO_0004570,0.40344348279212683,0.7399538897835028,1.5325258431659183,1.3911026243242195,HMGA2;ZPR1;CHCHD2,1,3,81
gs_ind_0,EFO_0004574,0.7556080210033473,0.8717184714506699,0.9128928112885332,0.2558222603019822,VLDLR;VIM,1,2,95
gs_ind_0,EFO_0004577,0.1582884563123087,0.7399538897835028,9.379666736975322,17.289879592948857,HMGA2,1,1,6
gs_ind_0,EFO_0004584,0.6160386249121129,0.8271468923757573,0.9965283347935716,0.48276378165021533,FADS1;LRRFIP1;MXD1;NIBAN1;ANKRD28;PDCD5;ANXA3;SERPINE2,1,8,299
gs_ind_0,EFO_0004587,0.5058899586442285,0.7633057922961051,1.091816512280277,0.7440031930101902,FAM241A;TCIM;MYCT1;PTMA;RTN4;KMT5A;ELF1;IGF2BP2;MYC,1,9,307
gs_ind_0,EFO_0004611,0.27963019161358305,0.7399538897835028,1.574634844962381,2.0065371740529114,VLDLR;PXK;ZPR1;RAC1;USP3,1,5,125
gs_ind_0,EFO_0004612,0.11578881418997673,0.7399538897835028,1.5785203623710633,3.4032698768736758,VIM;PMAIP1;MAP3K20;FOXP1;ELF1;TGOLN2;ZPR1;FST;ANKRD28;NFE2L2;COPB1;VEGFA,1,12,288
gs_ind_0,EFO_0004614,0.7641459988385795,0.8717184714506699,0.8551114827457881,0.2300219191078,HMGA1;PSMA1;UBC;KMT5A;TGOLN2;VEGFA,1,6,264
gs_ind_0,EFO_0004615,0.21860619068782153,0.7399538897835028,1.634782984236666,2.485660363870351,VLDLR;PXK;PYGB;RCN1;ZPR1;VEGFA,1,6,143
gs_ind_0,EFO_0004616,0.0031179433101570075,0.2268303758139223,14.288331726133077,82.45198543929962,HMGA2;NEBL;CRADD,1,3,11
gs_ind_0,EFO_0004617,0.3013490642828532,0.7399538897835028,1.247511013866154,1.4963720011456747,NAP1L1;NCOA7;WDFY2;STK24;SRGAP1;HMGA2;DDIT4;PHGDH;NFIB;ADK;MYC;MBNL2;VEGFA,1,13,387
gs_ind_0,EFO_0004624,0.35017541278299125,0.7399538897835028,3.5534842787422996,3.7287459279687254,ZNF827,1,1,15
gs_ind_0,EFO_0004627,0.6587208208116948,0.8325489969524665,0.950252893902529,0.39668827309026033,XPC;CRADD;PMAIP1;SOCS2;HMGA2;LMAN1;PAPPA2;ZNF827;IGFBP3;USP3;VEGFA,1,11,423
gs_ind_0,EFO_0004628,0.7949922576600394,0.8829875838895858,0.8180962283574137,0.18769001178024683,HMGA2;CHD2;PAPPA2;IGFBP3;VEGFA,1,5,233
gs_ind_0,EFO_0004630,0.20529775995976848,0.7399538897835028,6.876566125290023,10.887624965830085,NFIB,1,1,8
gs_ind_0,EFO_0004631,0.19622295900011225,0.7399538897835028,2.0054800759013283,3.2659317646886836,RRAS2;ZPR1;S100A11;USP3,1,4,81
gs_ind_0,EFO_0004644,0.0995264036176756,0.7399538897835028,4.928071928071928,11.370699571000129,NCOA7;PYGB,1,2,19
gs_ind_0,"EFO_0004645, EFO_0004873",0.0199494712852482,0.5277541949097478,13.287609826071364,52.015048097229766,ZNF827;RHBDD1,1,2,8
gs_ind_0,EFO_0004695,0.9234845365257683,0.9524404237673917,0.576389161980416,0.04588128273955796,TES,1,1,89
gs_ind_0,EFO_0004696,0.21460091382730573,0.7399538897835028,1.3390028363910613,2.0606921452319242,TSEN15;XBP1;MIF;TXN;PXK;SOCS2;HMGA2;DYNLRB1;CEBPB;BNIP2;NFE2L2;IGFBP3;USP3;VEGFA,1,14,390
gs_ind_0,EFO_0004703,0.09905115161897834,0.7399538897835028,1.7848017406553438,4.126673800309391,BEND6;ANXA1;NFIB;CHD2;HPCAL1;PAPPA2;FST;BTG1;MBNL2,1,9,194
gs_ind_0,EFO_0004704,0.6347347173539575,0.8325489969524665,1.4894582870977504,0.677030487045112,YIPF4,1,1,35
gs_ind_0,EFO_0004705,0.76074613600093,0.8717184714506699,0.9031092364425698,0.24696025049525216,MYC;INPP5B,1,2,96
gs_ind_0,EFO_0004713,0.38316887245749903,0.7399538897835028,1.1758790114644242,1.1279965910491798,ASB1;MAP3K20;FOXP1;IGF2BP2;NEBL;KLF4;ADK;WDR41;EZR;NR3C1;USP3;GADD45A,1,12,378
gs_ind_0,EFO_0004723,0.11788298194198495,0.7399538897835028,4.421433267587114,9.453302102702136,ZPR1;SLC1A4,1,2,21
gs_ind_0,EFO_0004725,0.2629839514817393,0.7399538897835028,1.75357926221336,2.3421896573759264,LARP6;SYNE1;NR2F1;ARL4A,1,4,92
gs_ind_0,"EFO_0004730, EFO_0004748",0.35017541278299125,0.7399538897835028,3.5534842787422996,3.7287459279687254,VEGFA,1,1,15
gs_ind_0,EFO_0004735,0.2417226790114224,0.7399538897835028,1.5763387090052923,2.238344477793918,PSPH;ZNF827;ELF1;EZR;NINJ1;VEGFA,1,6,148
gs_ind_0,EFO_0004736,0.16408917187784158,0.7399538897835028,1.7053484095621894,3.082153378251488,ULBP1;G0S2;WDR41;ZNF827;ANXA3;NINJ1;VEGFA,1,7,159
gs_ind_0,EFO_0004741,0.892586879938932,0.9343265541806807,0.6507604783466853,0.07394684087647004,PHLDA1;ADK,1,2,132
gs_ind_0,EFO_0004748,0.24969308660505335,0.7399538897835028,5.427402613261693,7.530644701799208,IGF2BP2,1,1,10
gs_ind_0,EFO_0004761,0.4866474049153234,0.7633057922961051,1.1986115801718638,0.8632585578194456,NCOA7;TXN;PYGB;ZNF827;VEGFA,1,5,162
gs_ind_0,EFO_0004765,0.8555199682096676,0.9186579732435913,0.7240490006447453,0.11298483808414532,STK24;DNAJC1,1,2,119
gs_ind_0,EFO_0004784,0.4399038588747285,0.7399538897835028,1.1030944236735343,0.9058601242218722,SEC61G;NR2F1;TCIM;SYT1;SORBS2;FOXP1;KLF6;SNX6;BNIP3;NFIB;CHD2;CELF2;ZBTB16;FST;FBXL5,1,15,498
gs_ind_0,"EFO_0004784, EFO_0008354",0.5879888721407589,0.819683808502781,1.1471487959839988,0.609190220552717,DDX18;FOXP1;SYT1,1,3,107
gs_ind_0,EFO_0004792,0.18212922387545338,0.7399538897835028,7.935570230233803,13.514584181219801,PHGDH,1,1,7
gs_ind_0,EFO_0004830,0.20529775995976848,0.7399538897835028,6.876566125290023,10.887624965830085,KTN1,1,1,8
gs_ind_0,EFO_0004832,0.35706525944519923,0.7399538897835028,1.660712266817411,1.710262464326562,CMSS1;FOXP1;GADD45A,1,3,75
gs_ind_0,EFO_0004833,0.4388476613080707,0.7399538897835028,1.1760201496750287,0.9685736517079632,VLDLR;FLNB;VAT1;PTMA;FOXP1;ZBTB16;MYC;VEGFA,1,8,256
gs_ind_0,EFO_0004838,0.9967557712405268,0.9967557712405268,0.2557694691911231,0.0008311235753989598,SGK1,1,1,197
gs_ind_0,EFO_0004840,0.04672567902418645,0.7156406629493819,1.6998270746491435,5.207354618632261,NR2F1;ARL4A;ME1;FOXP1;HMGA2;SEMA3A;NPM1;NBL1;KLF4;NFIB;TES;ZBTB16;ZNF827;IGFBP3;NDUFAF2;VEGFA,1,16,358
gs_ind_0,EFO_0004841,0.18212922387545338,0.7399538897835028,7.935570230233803,13.514584181219801,OLA1,1,1,7
gs_ind_0,EFO_0004842,0.4171372316800202,0.7399538897835028,1.2010055200193028,1.0500871886699092,LMO4;SLC7A11;SLC38A2;TOX2;MYC;RBCK1;METRNL;BTG1,1,8,251
gs_ind_0,EFO_0004872,0.18212922387545338,0.7399538897835028,7.935570230233803,13.514584181219801,SERPINE2,1,1,7
gs_ind_0,EFO_0004875,0.4003921811003404,0.7399538897835028,1.1227254181966544,1.0276426551869549,SEC61G;NR2F1;SYT1;SORBS2;MAP3K20;STK24;FOXP1;KLF6;HMGA2;BNIP3;NPM1;CHD2;CELF2;NFIB;FBXL5;MBNL2;NDUFAF2,1,17,554
gs_ind_0,EFO_0004908,0.5804841508212167,0.8160429366617105,1.1047438330170778,0.600862195467074,CEBPB;NFE2L2;NR3C1;HMGA2,1,4,143
gs_ind_0,"EFO_0004918, MONDO_0001134",0.3312126850284827,0.7399538897835028,3.817220933230214,4.218008354077049,DNAJC1,1,1,14
gs_ind_0,EFO_0004980,0.00033853537017695837,0.0700899197940761,2.0313454600957463,16.232241832536886,LETM2;HPCAL1;NIBAN1;FST;CAST;CALCOCO2;STC2;SLC7A1;FHL2;HMGA2;PHGDH;SERPINH1;ARSJ;SLC38A2;IGFBP3;COX7A2L;HMGA1;CRADD;CMSS1;SOCS2;NFIB;DDR2;FEZ2;MYC;PAPPA2;ZNF827;NCL;SLC1A5;FLNB;FOXP1;IGF2BP2;SGK1;CELF2;CCN1;NFE2L2;JDP2,1,36,707
gs_ind_0,EFO_0004995,0.21076001865072225,0.7399538897835028,1.7682005607784925,2.753150416803138,IGF2BP2;SOCS2;HMGA2;SLC38A1;SLC38A2,1,5,112
gs_ind_0,EFO_0005055,0.40391184464832036,0.7399538897835028,2.9431223069274113,2.6681129298677497,TKT,1,1,18
gs_ind_0,EFO_0005090,0.011894658787412799,0.3845939674596805,2.93826416699153,13.021404881978246,LMO4;RCN1;RGMB;JDP2;ZBTB16;MYC;SLC7A5;YWHAB,1,8,109
gs_ind_0,EFO_0005091,0.07664404196541584,0.7399538897835028,1.6692406692406692,4.2875838854313,ANXA3;LRRC8B;VLDLR;PMAIP1;TSPO;TMEM156;KLF6;IFRD1;ZPR1;CEBPB;ZBTB16;METRNL;GADD45A,1,13,296
gs_ind_0,EFO_0005192,0.4909991447778543,0.7633057922961051,1.136496546491963,0.8084046463535282,FADS1;LARP1;PPP1R15A;ZPR1;MTDH;PDCD5;GOT1,1,7,233
gs_ind_0,EFO_0005208,0.791643778598257,0.8826373163681716,0.8209998422961678,0.19182149244820218,FST;NFE2L2;PHLDA1;VEGFA,1,4,190
gs_ind_0,EFO_0005653,0.18212922387545338,0.7399538897835028,7.935570230233803,13.514584181219801,ZPR1,1,1,7
gs_ind_0,EFO_0005670,0.5141166161169642,0.7633057922961051,1.2840361181730517,0.8542758546042535,ZBTB16;FOXP1;DNAJC1,1,3,96
gs_ind_0,EFO_0005671,0.6459699124314107,0.8325489969524665,1.1333148088114975,0.4952612364038678,MAP3K20;TMBIM6,1,2,77
gs_ind_0,EFO_0005677,0.415854224813664,0.7399538897835028,1.7707206882464614,1.55366663386151,PDGFA;IGFBP3,1,2,50
gs_ind_0,EFO_0005755,0.004607313988187522,0.23414647860853727,34.56643356643357,185.97122321741082,NEBL;CRADD,1,2,4
gs_ind_0,EFO_0005763,0.8919496810587639,0.9343265541806807,0.6784488405607232,0.07757761217269274,NEBL;IGFBP3;ADK;HMGA2,1,4,228
gs_ind_0,EFO_0005842,0.7827961810703056,0.8795123115500345,0.9764003977461054,0.23910378246456365,TOX2,1,1,53
gs_ind_0,EFO_0005854,0.5657550157601632,0.7991976193505217,1.8044938331908658,1.0278290928860385,MYC,1,1,29
gs_ind_0,"EFO_0005854, HP_0000964",0.9278042415350375,0.9524404237673917,0.5634974554870467,0.042225408570118424,MYC,1,1,91
gs_ind_0,EFO_0005941,0.43725488254629474,0.7399538897835028,2.6405497055149025,2.1843656942997405,CEBPB,1,1,20
gs_ind_0,EFO_0006312,0.405923597175963,0.7399538897835028,1.8082443871917555,1.6302956381907439,SLC25A5;LONP1,1,2,49
gs_ind_0,EFO_0006336,0.7641459988385795,0.8717184714506699,0.8551114827457881,0.2300219191078,CHAC1;HM13;SLC16A1;NACA;IGFBP3;VEGFA,1,6,264
gs_ind_0,EFO_0006340,0.9859041968593125,0.9927270632735637,0.3454384200565397,0.0049038757741467045,YES1,1,1,147
gs_ind_0,EFO_0006525,0.6838035029775675,0.8396068327699246,1.3000381802696115,0.4941245944094234,FOXP1,1,1,40
gs_ind_0,EFO_0006527,0.6512262364704215,0.8325489969524665,0.9603605533244087,0.4118968893208901,LMO4;MAP3K20;ST6GALNAC3;FOXP1;CELF2;SOD1;ZBTB16;NDUFAF2;DNAJC1,1,9,346
gs_ind_0,EFO_0006784,0.40391184464832036,0.7399538897835028,2.9431223069274113,2.6681129298677497,HMGA2,1,1,18
gs_ind_0,EFO_0006785,0.20529775995976848,0.7399538897835028,6.876566125290023,10.887624965830085,HMGA2,1,1,8
gs_ind_0,EFO_0006812,0.5939282892401838,0.819683808502781,1.2503190240416517,0.6514120755856979,MYC;INPP5B,1,2,70
gs_ind_0,EFO_0006928,0.4208221469278008,0.7399538897835028,2.7836583683451432,2.409381550171509,CELF2,1,1,19
gs_ind_0,EFO_0006930,0.11902447524934401,0.7399538897835028,2.1783046268152653,4.636360492595698,ANXA1;HMGA2;SEMA3A;KTN1;STK17A,1,5,92
gs_ind_0,EFO_0006939,0.850894451172601,0.9170751307082476,0.7812295212624644,0.1261429334147566,FLNB,1,1,66
