target_name	program_name	ref_mean	test_mean	log2FC	stat	pval	adj_pval
ACVR2A	24	0.08381088807846529	0.06714638971454547	-0.3198278483532846	390998.0	0.02254123346264124	0.2655420362523183
ACVR2A	23	0.010758224327397153	0.011350829513907574	0.07735775590788316	444702.5	0.11020938999181236	0.5464625327381045
ACVR2A	25	0.005447670617635336	0.004177282644878788	-0.38307471337378357	405834.0	0.14757608660160632	0.6040134712729827
ACVR2A	26	0.014798018235818567	0.012492939771226669	-0.24429097763306065	404341.0	0.16454532072609662	0.6308041026120513
ACVR2A	27	0.011560968984590483	0.008505759248393939	-0.44275039680347056	412306.0	0.40819112064171825	0.8289225419590271
ACVR2A	29	0.012545452875710997	0.015318604780636362	0.28812035126576635	452726.5	0.023859082910816645	0.272414050092849
ACVR2A	28	0.004514511532526045	0.004524830925206061	0.0032939880708464735	420171.0	0.813565667953648	0.9685450248878706
ACVR2B	0	0.005426090495651326	0.007866932666633165	0.5358881266708555	558409.5	0.00015046963145274578	0.007473325028819707
ACVR2B	1	0.008000201277578004	0.007307325245728644	-0.13069287484054487	508886.0	0.9202109485388389	0.9895131424093666
ACVR2B	2	0.054135773240213333	0.07314672556657538	0.4342110325441318	587203.5	9.084984741515378e-07	0.00011125995012211984
ACVR2B	5	0.016954528187173558	0.01938448910024874	0.19323207434338413	534418.5	0.10369755487308677	0.5312642639343241
ACVR2B	3	0.04058375948172114	0.03750303793258794	-0.11389504970818531	497360.5	0.4133698449714026	0.832513271918076
ACVR2B	4	0.023603926280890798	0.025501691542185928	0.11156608739459671	518910.5	0.5733814882796515	0.89375009803141
ACVR2B	6	0.02314537945925585	0.027291474270678392	0.2377261150899463	546409.5	0.01891253888753487	0.23813816571065033
ACVR2B	7	0.00853381101585515	0.010853767983691708	0.34693390722057604	540120.0	0.029540335226370305	0.3039017225819914
ACVR2B	8	0.029359006789567082	0.028859867350326633	-0.024738494135772008	497397.0	0.4125856089638411	0.8324340654788398
ACVR2B	10	0.0068557244819149755	0.0059049012640552765	-0.2153961950406281	492091.5	0.18977762452582614	0.6583670792630523
ACVR2B	9	0.01085242081796412	0.007939510139798994	-0.4508949940383306	481190.0	0.043206659600589066	0.37647908073027897
ACVR2B	12	0.08174452777637675	0.04908235033384422	-0.735917820657908	436643.0	1.2367168936947795e-06	0.0001399525193624219
ACVR2B	11	0.1607679790287617	0.18308496054020104	0.18753319998234697	567718.0	0.0002851746543057002	0.012436397119477853
ACVR2B	13	0.00577016509871954	0.004557340349092965	-0.34042048130136815	497158.0	0.3263099683799989	0.7820941333290055
ACVR2B	16	0.13136027860927849	0.10247107896447237	-0.35831230553423743	448082.5	7.987857083248688e-05	0.004463215145265205
ACVR2B	14	0.11387876678161077	0.09328707135100503	-0.2877497179792926	476364.0	0.03197931800658181	0.31836871155772983
ACVR2B	15	0.028587809334383384	0.028699659042839193	0.005633526121000522	530315.0	0.19296658984425819	0.6619791053590607
ACVR2B	17	0.01619761663070219	0.016762840151673366	0.04948506165730318	517645.5	0.6232152628411716	0.9115985195104429
ACVR2B	18	0.007502144233246879	0.007372390285301508	-0.025170552451475956	503307.0	0.6183568621925399	0.9100854650690746
ACVR2B	19	0.017110917638682683	0.020241242239120605	0.2423807014082022	550957.5	0.005299189121278483	0.11199704667666581
ACVR2B	20	0.014489471121659128	0.015408528652613065	0.08872417047085596	512444.5	0.8782573678794245	0.9826809598050132
ACVR2B	21	0.008963678329048751	0.007106713756507538	-0.33490828541443485	487833.0	0.11460647145326473	0.5544274106018326
ACVR2B	22	0.07837223901250077	0.1170214809730402	0.5783587625071589	638209.0	4.452784238904713e-16	2.653859406387209e-13
ACVR2B	23	0.010758224327397153	0.010200840169321606	-0.07675199558378148	501935.5	0.5804381473947164	0.8957564366837157
ACVR2B	24	0.08381088807846529	0.08645958103768846	0.044888165139227436	534712.5	0.11761526682201973	0.5607939375211412
ACVR2B	26	0.014798018235818567	0.012100843108567839	-0.29029641307518145	476281.0	0.02298621966615579	0.26757396330134475
ACVR2B	25	0.005447670617635336	0.004298214044934673	-0.3419021476429243	480547.0	0.02414032199774336	0.27387624195409344
ACVR2B	28	0.004514511532526045	0.005843828086809045	0.3723438402956979	519044.5	0.5182578720421538	0.8751842417938903
ACVR2B	27	0.011560968984590483	0.010684748735100504	-0.11370934097466458	504042.5	0.6678196733584918	0.928258965229092
ACVR2B	29	0.012545452875710997	0.008208990286633166	-0.6118878660279701	471111.0	0.006861888017080775	0.13364984503856672
AMOTL2	0	0.005426090495651326	0.005343410699034965	-0.02215220073084929	545753.0	0.7461355510553895	0.9541484517858936
AMOTL2	1	0.008000201277578004	0.006509866412540794	-0.29740835882958916	541355.5	0.5397631316400111	0.8833728169595562
AMOTL2	2	0.054135773240213333	0.057236223617249414	0.08034623715882869	557658.5	0.6381281271589321	0.9177140021666893
AMOTL2	3	0.04058375948172114	0.04249575659867133	0.06641627302800122	572578.0	0.16910095969615213	0.6348163215535841
AMOTL2	5	0.016954528187173558	0.020079415144522144	0.24404661093736027	588010.0	0.014289895525759383	0.20055206593451944
AMOTL2	6	0.02314537945925585	0.025218460274848482	0.12375597868650866	571727.5	0.17593854367951156	0.6425206619668437
AMOTL2	4	0.023603926280890798	0.025451870651421914	0.10874483714833288	559402.0	0.5575480925784746	0.8895095646668585
AMOTL2	7	0.00853381101585515	0.011227583625664337	0.39578540065352924	597594.0	0.0009365840495591425	0.033358810370751925
AMOTL2	8	0.029359006789567082	0.030369688253053615	0.04882893634953158	551538.0	0.9240445858832161	0.9902715322808008
AMOTL2	10	0.0068557244819149755	0.005259530953846154	-0.38237498615296106	515749.0	0.017348377034602586	0.2274685517358888
AMOTL2	11	0.1607679790287617	0.17761643483476924	0.14378499405954412	595247.0	0.006180286616104684	0.12444090618913485
AMOTL2	9	0.01085242081796412	0.008802516814368297	-0.3020289133503864	537985.0	0.4249294684216659	0.8389473657620591
AMOTL2	12	0.08174452777637675	0.04790791951324009	-0.7708579922862484	482879.5	2.2976403681412247e-05	0.00163023054691925
AMOTL2	13	0.00577016509871954	0.004699983162890443	-0.29595701001821295	548736.0	0.9291321547799047	0.9917488782653237
AMOTL2	14	0.11387876678161077	0.09765340173065266	-0.22175656900961482	525247.5	0.13353018755388582	0.5859683556874149
AMOTL2	15	0.028587809334383384	0.029822358645703963	0.060994293257305716	566675.5	0.2993445425630631	0.7633029693422088
AMOTL2	16	0.13136027860927849	0.11684138652615385	-0.1689777086575127	516294.0	0.04060228316830985	0.3637319005286183
AMOTL2	17	0.01619761663070219	0.016759039173822845	0.049157893131593106	577410.0	0.08191542990178005	0.4798945411874477
AMOTL2	18	0.007502144233246879	0.0066054314410722605	-0.18365020417365824	536824.0	0.3639845178174558	0.8047252358938908
AMOTL2	20	0.014489471121659128	0.012743425524160839	-0.18525179972947484	525068.0	0.09687608938227012	0.5160822689716262
AMOTL2	19	0.017110917638682683	0.02145475402734266	0.3263802291273905	599735.5	0.0011062860429405007	0.03649519270807408
AMOTL2	21	0.008963678329048751	0.007035254826261072	-0.3494881964239774	522957.0	0.06817480791408055	0.4410150381706802
AMOTL2	22	0.07837223901250077	0.07442263068473193	-0.07460132626251291	555065.5	0.75655197013031	0.9567862010784514
AMOTL2	23	0.010758224327397153	0.01005074942480303	-0.09813689838371824	535613.5	0.3593357510682095	0.8016383257108814
AMOTL2	24	0.08381088807846529	0.11294311225135198	0.4303867064971688	621605.0	1.1648321681673313e-05	0.0008825084392725373
AMOTL2	25	0.005447670617635336	0.004289092684592074	-0.344966984313121	532302.0	0.2001115707698723	0.6725013259419035
AMOTL2	27	0.011560968984590483	0.013629453977972026	0.23746544353694937	575294.5	0.09419160411060755	0.5095412878285694
AMOTL2	26	0.014798018235818567	0.0240044598751049	0.697898492501392	623050.0	3.222386367514645e-06	0.00030324351711137816
AMOTL2	29	0.012545452875710997	0.010478985398508158	-0.25966551293070766	554201.0	0.7810393359828236	0.9640330890082071
AMOTL2	28	0.004514511532526045	0.004615546534074592	0.03193159235788194	542477.0	0.5970565739533437	0.9044428530806343
APAF1	0	0.005426090495651326	0.004867350206265432	-0.15677652852294108	394934.5	0.06481112999819572	0.43024567069777797
APAF1	1	0.008000201277578004	0.007982650983209875	-0.003168362244035157	416381.0	0.9327865262743427	0.9922570676999503
APAF1	4	0.023603926280890798	0.02030986583484568	-0.2168461483219355	393687.0	0.11372511802947777	0.5535453799570468
APAF1	6	0.02314537945925585	0.02298180049283951	-0.0102323859026775	422068.0	0.6252512397702452	0.911984564337356
APAF1	7	0.00853381101585515	0.009104692543753087	0.0934201377533092	420108.0	0.6972753609324901	0.9368262288452752
APAF1	3	0.04058375948172114	0.04528514025645062	0.15813521034921868	435587.0	0.1494579156469537	0.6040285548329348
APAF1	5	0.016954528187173558	0.013875080667592594	-0.28917447832078735	395850.0	0.13867131807105787	0.5928562309146285
APAF1	2	0.054135773240213333	0.05096573406820988	-0.08705464872669487	405065.5	0.4600013901978409	0.8556829855115893
APAF1	8	0.029359006789567082	0.02934076980814815	-0.0008964396468052568	414119.5	0.9287916097710274	0.9917488782653237
APAF1	10	0.0068557244819149755	0.006140896696635803	-0.15885979755008595	401767.5	0.2700741029761582	0.7370154092206515
APAF1	11	0.1607679790287617	0.15565974347623457	-0.046584201554987006	408368.0	0.6197917730501645	0.9102905291717547
APAF1	9	0.01085242081796412	0.011363442870370373	0.06638310921459578	424108.0	0.4965568974917599	0.8674452683542052
APAF1	14	0.11387876678161077	0.11157182526080248	-0.029526019247238126	408117.0	0.6063123387902813	0.9071195937697178
APAF1	12	0.08174452777637675	0.09252494400089507	0.17872020184544204	432450.0	0.2087048308259981	0.6842028557331951
APAF1	13	0.00577016509871954	0.005539617759759259	-0.058826166512737935	422096.5	0.5725411577623032	0.89375009803141
APAF1	15	0.028587809334383384	0.02824182753169784	-0.017566622821622514	422789.5	0.5888329289484613	0.8998336366025181
APAF1	17	0.01619761663070219	0.015517307685145061	-0.06190328006124257	406552.5	0.5111862390881892	0.8727434024595655
APAF1	16	0.13136027860927849	0.13489167533472224	0.03827222485158907	423164.5	0.5790651497516295	0.8950280841596763
APAF1	19	0.017110917638682683	0.019858367694097535	0.2148299100143701	436838.5	0.09804758136131486	0.5185100330222366
APAF1	18	0.007502144233246879	0.007406838369382716	-0.0184451446194325	417344.5	0.8733741406988211	0.9817020398614554
APAF1	20	0.014489471121659128	0.016669477707638887	0.20220396591269324	429922.5	0.2575189618771758	0.7271697786424358
APAF1	21	0.008963678329048751	0.00826871094021605	-0.11642844076377648	404566.5	0.3937814508085904	0.8204886702930786
APAF1	23	0.010758224327397153	0.012565052342191359	0.22397670404493278	442117.0	0.04625039187639771	0.3828504660879588
APAF1	24	0.08381088807846529	0.07533781018919754	-0.15376358044256916	404643.5	0.44115431254011017	0.8485076249487247
APAF1	22	0.07837223901250077	0.08138671608055556	0.054450623495432525	427318.5	0.39343251260738343	0.8204886702930786
APAF1	25	0.005447670617635336	0.007722824503858026	0.5034891110935495	429416.5	0.23548059246290243	0.70923078120766
APAF1	26	0.014798018235818567	0.014467270740925924	-0.03261119947006012	392557.0	0.08670790711817937	0.4932110400406577
APAF1	29	0.012545452875710997	0.010394698680864196	-0.27131661294706094	409308.5	0.6399151610822555	0.9181257486880702
APAF1	28	0.004514511532526045	0.00428176869800926	-0.0763630342441581	416965.0	0.8953608585452858	0.9849957525079381
APAF1	27	0.011560968984590483	0.01233551361228395	0.09355546356938921	421576.5	0.6296498443238939	0.913511017059722
ARIH1	0	0.005426090495651326	0.005546548854520548	0.031677275325086164	480369.0	0.2990153699925606	0.7630978221393775
ARIH1	1	0.008000201277578004	0.006363325573260275	-0.33025535977075177	455331.0	0.3255821277111721	0.7815237584367662
ARIH1	3	0.04058375948172114	0.03958966165983014	-0.03577877762697431	463157.5	0.7501980865437096	0.9559641764205242
ARIH1	4	0.023603926280890798	0.025357743260767125	0.10339949934301582	475887.0	0.5875979489311267	0.8990459803943647
ARIH1	2	0.054135773240213333	0.0587035084119178	0.11686447787879203	487533.0	0.18879114599401892	0.6566581223868406
ARIH1	6	0.02314537945925585	0.025988585696876714	0.16715390901117336	489918.0	0.13395608800374637	0.5867553383635264
ARIH1	7	0.00853381101585515	0.009778493612958905	0.19642207171253637	494692.0	0.04088390056192068	0.3647725259716276
ARIH1	5	0.016954528187173558	0.018859769919945205	0.1536414385241212	484006.5	0.2555419470082283	0.7254277597068074
ARIH1	8	0.029359006789567082	0.03058463513191781	0.05900390227085553	473873.5	0.6906628894294385	0.9349676304511176
ARIH1	10	0.0068557244819149755	0.006199787236794521	-0.145090425343864	451231.0	0.20477914673511732	0.6779245258046314
ARIH1	9	0.01085242081796412	0.008178612237917809	-0.4080889264794878	435440.0	0.01745758308114006	0.22850774926118905
ARIH1	11	0.1607679790287617	0.17468623681369866	0.11978585935319157	500905.5	0.028806054841709137	0.30049723487150487
ARIH1	13	0.00577016509871954	0.005105869873808219	-0.17645582828577328	469626.5	0.8939641249139224	0.9849957525079381
ARIH1	12	0.08174452777637675	0.0671449077949863	-0.2838441643127128	441463.0	0.06785967118529129	0.44038802145366046
ARIH1	16	0.13136027860927849	0.10192747940739724	-0.36598604100935983	412237.0	0.00020654262096125755	0.009469184776377653
ARIH1	14	0.11387876678161077	0.12663600752767123	0.15318890222935552	496178.0	0.060443221982585886	0.4221905978166258
ARIH1	15	0.028587809334383384	0.028856577714164385	0.01350014015315043	462295.5	0.7006603129342567	0.9377540113427199
ARIH1	17	0.01619761663070219	0.015017454267084932	-0.10914127554092626	449526.5	0.19942549559476475	0.6710063720802397
ARIH1	18	0.007502144233246879	0.006511528830657534	-0.20430668889842626	464937.5	0.8213909899191977	0.9701949018162491
ARIH1	19	0.017110917638682683	0.01609891829909589	-0.0879533763554433	465652.0	0.8692172537892036	0.9810111713217248
ARIH1	20	0.014489471121659128	0.011823698626843834	-0.2933235338824147	447896.0	0.14338459492347316	0.5987194201848902
ARIH1	21	0.008963678329048751	0.008111693198986301	-0.1440877894972777	451429.5	0.22251695874841682	0.6980424639565945
ARIH1	23	0.010758224327397153	0.01010568713290411	-0.09027255638341292	461737.5	0.6649795387150661	0.9269769261054782
ARIH1	22	0.07837223901250077	0.08669447095389039	0.1455972728496432	496418.5	0.05704307291807376	0.41466621193464426
ARIH1	25	0.005447670617635336	0.006839427753212604	0.32823614522728234	479683.5	0.3531751004830692	0.799338075523706
