target_name	program_name	ref_mean	test_mean	log2FC	stat	pval	adj_pval
ACAA1	15	0.047268313984478165	0.04697408934603774	-0.009008212670699433	1164364.0	0.9714596585336231	0.9966544904560566
ACAA1	18	0.003854394222358254	0.0036611444498679245	-0.07420944005922243	1145466.0	0.4234872442419346	0.8492441586852005
ACAA1	20	0.004948969922562074	0.005658925599018867	0.19339989541574262	1211666.0	0.08434436381575286	0.48600720536829883
ACAA1	17	0.04106285608231378	0.04153236744133962	0.01640213505089867	1165456.5	0.9996602507809126	0.9998651820047254
ACAA1	19	0.006748859598778513	0.00733199217328302	0.11956150518323393	1209631.5	0.12087391529820693	0.5631275758378158
ACAA1	22	0.005883211701908139	0.005876790827367925	-0.0015754018342719507	1188593.0	0.4015163082469684	0.8324128585092978
ACAA1	21	0.004468385883603661	0.003902976603188679	-0.19517896592993517	1156676.0	0.7461992120726156	0.9584892873622118
ACAA1	23	0.028311319976763075	0.02716413059952453	-0.059676140873800416	1157592.0	0.7972809543515929	0.9644445417660892
ACAA1	24	0.007335161011055001	0.007310948938283019	-0.0047699586113972795	1173037.0	0.7917829127787184	0.9637183433154438
ACAA1	25	0.0049469866933387905	0.005332690241358491	0.10831351012357521	1233388.5	0.01468467645885576	0.20448755068873908
ACAA1	27	0.005655787580527865	0.005269071095581132	-0.10217929044872982	1136818.0	0.30762231531896456	0.7783457363330641
ACAA1	26	0.0060007298130084355	0.005933825514075471	-0.01617546842405761	1162165.0	0.9071521348799673	0.9880693576796881
ACAA1	28	0.004943827966728263	0.004119344203452831	-0.26321386210668385	1122061.5	0.12865620518091853	0.5796198834757188
ACAA1	29	0.00316768093187201	0.0036559139957245282	0.20680510612990063	1213689.0	0.06206136776528893	0.428108509121669
ACTL7B	0	0.2429737660861528	0.2524350144545454	0.05511148158077689	1190948.0	0.009469840437344739	0.15552928730660262
ACTL7B	1	0.006270844851347886	0.0056446531058834	-0.15177490352252118	1105385.5	0.7859631619573404	0.9624075205672808
ACTL7B	3	0.08876527099375171	0.08102265405843874	-0.13166999498135873	1048591.5	0.03344862255466124	0.31777968718243516
ACTL7B	2	0.1154016255137426	0.11681717551501976	0.017588862344130825	1115762.0	0.9189652791800981	0.9904099387643127
ACTL7B	5	0.006235806686500455	0.005618481402094862	-0.15039596177931816	1086955.5	0.3202774757870054	0.7849498982698251
ACTL7B	4	0.10720291690494156	0.10382019286527668	-0.046257087980030843	1097009.5	0.60281776796875	0.9202156453489861
ACTL7B	9	0.0051151046836718055	0.0052162238001976285	0.02824200331815656	1121870.5	0.7292143411577636	0.9554706448703513
ACTL7B	6	0.06539355796003489	0.06291211209269366	-0.0558107228815556	1078511.0	0.25635987225975887	0.7308218297201035
ACTL7B	7	0.10905472841028194	0.10788265890466403	-0.015589339740185481	1093974.0	0.5347758845862718	0.8942941279837766
ACTL7B	8	0.06843975318067166	0.06908386130235178	0.013514164695299516	1124326.0	0.6995382700481264	0.9499735974564995
ACTL7B	10	0.00456559628345508	0.004800356133992095	0.07233814829168983	1106974.5	0.8290557038453987	0.975355622478783
ACTL7B	11	0.009783811961936608	0.009867773449209485	0.012327917146693165	1123224.0	0.7076310216166848	0.9514287466466015
ACTL7B	12	0.005544345025833333	0.005285085601623913	-0.0690902006233783	1106347.5	0.8099824952435406	0.9692139171362701
ACTL7B	13	0.005465134128310596	0.005480797320583004	0.004128881191175314	1118714.5	0.8234068249186959	0.9747998834328174
ACTL7B	15	0.047268313984478165	0.046233261628102755	-0.031942261773638854	1103261.0	0.7541402212456595	0.9584892873622118
ACTL7B	14	0.006382385329772783	0.007058204219946641	0.14520546078772764	1116214.5	0.8944640840121966	0.9860060309579577
ACTL7B	16	0.003925165013751478	0.004358731255454546	0.15115494865387163	1120824.0	0.7471765964467023	0.9584892873622118
ACTL7B	17	0.04106285608231378	0.043664630091996046	0.08863114231893315	1145354.0	0.27264279277992487	0.7481020133145203
ACTL7B	18	0.003854394222358254	0.004010717407108695	0.05735618212635665	1098239.5	0.5528726653924811	0.9005956940897326
ACTL7B	19	0.006748859598778513	0.006748403432252964	-9.751742749131114e-05	1109704.5	0.9140396774761007	0.989506433112708
ACTL7B	20	0.004948969922562074	0.00483547268612253	-0.03347134862566598	1119133.0	0.8046785508392222	0.966392563742967
ACTL7B	21	0.004468385883603661	0.004404838196482214	-0.020664754936011435	1120465.0	0.7694095013764519	0.9603130916255399
ACTL7B	22	0.005883211701908139	0.00670508539173913	0.18865175427478403	1165570.5	0.04919380475055085	0.37940123062945813
ACTL7B	23	0.028311319976763075	0.029560942666067194	0.062313261676927266	1151793.0	0.19104158001313298	0.6681970756327891
ACTL7B	24	0.007335161011055001	0.006740037067994071	-0.12207210846370321	1093509.0	0.4916914873667352	0.8754676534700058
ACTL7B	25	0.0049469866933387905	0.0050022929498023715	0.016039529826832686	1130092.0	0.519835533055333	0.8885661786465092
ACTL7B	27	0.005655787580527865	0.005496886914920948	-0.041113136837619545	1112338.5	0.989667750429917	0.998265803447973
ACTL7B	26	0.0060007298130084355	0.005901734828735178	-0.023998872590960597	1142193.0	0.286430731400223	0.7596368521942768
ACTL7B	29	0.00316768093187201	0.0029710065945454545	-0.0924752182680533	1156922.0	0.07940871751322205	0.47393327646837163
ACTL7B	28	0.004943827966728263	0.004914129760375494	-0.008692588431527324	1102365.5	0.7108922014174872	0.9516147259487441
ACVR1B	0	0.2429737660861528	0.2468911529887708	0.023074586137027613	1359785.0	0.27864516746706813	0.7551699123879643
ACVR1B	2	0.1154016255137426	0.11672731965923588	0.016478713258115018	1304286.5	0.5568233793736259	0.9020002965448761
ACVR1B	1	0.006270844851347886	0.006178635123965116	-0.02137164755778222	1324698.5	0.9757807513120547	0.9968365920880048
ACVR1B	3	0.08876527099375171	0.09011185060470099	0.02172150813414337	1340579.5	0.6132363559924705	0.9243081334191704
ACVR1B	4	0.10720291690494156	0.10415929222458473	-0.04155261054240528	1301300.5	0.49797218020380074	0.8793211206738236
ACVR1B	5	0.006235806686500455	0.0064417730415448505	0.046881627782579115	1313229.5	0.7110100336926105	0.9516147259487441
ACVR1B	6	0.06539355796003489	0.06485125971501661	-0.012013921535050372	1321893.5	0.954225085228036	0.9960285949947559
ACVR1B	7	0.10905472841028194	0.10893309670315617	-0.001609975041539127	1331133.0	0.8252303048759368	0.975172171512255
ACVR1B	8	0.06843975318067166	0.06703744170943521	-0.029867463145601417	1301312.0	0.49814667852118255	0.8793211206738236
ACVR1B	9	0.0051151046836718055	0.0044448251493455155	-0.20263709849432265	1281219.5	0.14369935610632464	0.6054063353395581
ACVR1B	10	0.00456559628345508	0.004213939295312292	-0.11563376243377683	1293800.5	0.3035235793420814	0.7737092118544059
ACVR1B	11	0.009783811961936608	0.010168797568152825	0.05568051298192105	1349129.0	0.4128948051705833	0.8416050064352518
ACVR1B	13	0.005465134128310596	0.005320993109388704	-0.038561368490089835	1325086.5	0.9654256021360579	0.9960285949947559
ACVR1B	12	0.005544345025833333	0.005756041722892027	0.05406001004275164	1346262.0	0.4403296499159135	0.8559571798756831
ACVR1B	14	0.006382385329772783	0.006191409894511628	-0.04382773818082111	1319579.0	0.8852647821900725	0.9847529139619329
ACVR1B	15	0.047268313984478165	0.047244588042235885	-0.0007243307357698009	1308424.5	0.6430265438204308	0.9312763118301457
ACVR1B	16	0.003925165013751478	0.0042383146415182725	0.11073738752420022	1345393.5	0.4377666256785173	0.8542257338338225
ACVR1B	17	0.04106285608231378	0.04147114145417276	0.014273780593244259	1352339.0	0.3841415554207578	0.8215850491534867
ACVR1B	18	0.003854394222358254	0.003333911474277409	-0.20928833933554442	1281885.5	0.11738190549940318	0.5587808630896067
ACVR1B	19	0.006748859598778513	0.006751465209940199	0.0005568906528377343	1324803.5	0.9737188272094062	0.9966570941696691
ACVR1B	20	0.004948969922562074	0.0047713707842408646	-0.05272447141333128	1327953.0	0.8848183450052794	0.9847529139619329
ACVR1B	21	0.004468385883603661	0.004688862915388704	0.06948432038798812	1362553.5	0.18514189816840165	0.6610098121507632
ACVR1B	22	0.005883211701908139	0.0059722078826411965	0.02166043293945426	1336579.5	0.6651279220270652	0.9389299894081735
ACVR1B	24	0.007335161011055001	0.006898914050764119	-0.08845934726119284	1318898.0	0.8734766661666504	0.9808920230536182
ACVR1B	23	0.028311319976763075	0.027278175662009966	-0.05363185296435488	1321345.5	0.9406267277403154	0.9939921747250927
ACVR1B	25	0.0049469866933387905	0.004836402653573089	-0.03261565804002846	1319068.5	0.873663496541569	0.9809786057625757
ACVR1B	26	0.0060007298130084355	0.006444575483172758	0.10294735558058529	1324146.0	0.9908989884439399	0.998265803447973
ACVR1B	27	0.005655787580527865	0.0054448503459401994	-0.05483554018519707	1337853.0	0.6419309172968359	0.9308800032180153
ACVR1B	28	0.004943827966728263	0.004782491217888704	-0.04786622246696574	1318835.5	0.8716567941878397	0.9805000938338359
ACVR1B	29	0.00316768093187201	0.003368904273595847	0.0888524095963142	1337091.0	0.6306604852688629	0.9276249980756226
ACVR2A	0	0.2429737660861528	0.2421412191916933	-0.004951867048449536	1377739.5	0.9726291300698299	0.9966570941696691
ACVR2A	2	0.1154016255137426	0.12294367084811501	0.09133392125814851	1431298.0	0.10692603645030463	0.5366551478905002
ACVR2A	4	0.10720291690494156	0.10456684214760383	-0.03591871134877035	1349625.0	0.4270897558360037	0.8511814266701534
ACVR2A	1	0.006270844851347886	0.0058327166554952075	-0.10449183399750442	1344843.0	0.2939186171868038	0.7653805018267579
ACVR2A	3	0.08876527099375171	0.08736565934811502	-0.02292902535133023	1354614.0	0.5175606778806475	0.8885661786465092
ACVR2A	6	0.06539355796003489	0.06380102419488817	-0.035568936482056404	1345281.0	0.3560280976318597	0.8067188719354701
ACVR2A	5	0.006235806686500455	0.006453713840415336	0.049553405342579335	1410478.0	0.24679275089779384	0.7241509892829676
ACVR2A	7	0.10905472841028194	0.11000448699057508	0.0125100473587051	1386659.0	0.7664434633940095	0.9603130916255399
ACVR2A	8	0.06843975318067166	0.06578500419305112	-0.05707580036362552	1324329.5	0.12360270747562377	0.5710636717478431
ACVR2A	9	0.0051151046836718055	0.004818602583594249	-0.08614894682336988	1390494.5	0.6412331173163004	0.9307770892755312
ACVR2A	10	0.00456559628345508	0.004425526618402556	-0.04495415388617937	1341645.0	0.24053444329638707	0.7175101511744079
ACVR2A	11	0.009783811961936608	0.01062769834955751	0.11936060325186429	1391596.5	0.6343625057058389	0.928554827262686
ACVR2A	13	0.005465134128310596	0.0053623949772364215	-0.027379416105272232	1373372.5	0.9160253923384808	0.9899989577226971
ACVR2A	12	0.005544345025833333	0.00665841062241214	0.2641608043367359	1456699.0	0.007255499128421768	0.132105584241631
ACVR2A	14	0.006382385329772783	0.00626518954593131	-0.026737555189054903	1338512.0	0.201318496782118	0.6779403133646614
ACVR2A	15	0.047268313984478165	0.048221809237747604	0.028812374478517182	1390010.5	0.6918950337440186	0.9481508599600931
ACVR2A	16	0.003925165013751478	0.004593776582183706	0.22692738699773538	1415479.5	0.17183609423123014	0.6415890107128166
ACVR2A	17	0.04106285608231378	0.0414749769200048	0.014407202328891196	1374200.5	0.9435301679633299	0.9939921747250927
ACVR2A	19	0.006748859598778513	0.006677130912955271	-0.015415414424194555	1365405.5	0.7200084213772079	0.9531439896236408
ACVR2A	18	0.003854394222358254	0.004108940918908946	0.09226245049747335	1397478.0	0.4478191435424871	0.8594627909251243
ACVR2A	21	0.004468385883603661	0.004038763430031948	-0.14584013747464852	1365099.5	0.700292169607077	0.9499735974564995
ACVR2A	20	0.004948969922562074	0.004918679341549521	-0.008857268252054962	1385778.5	0.7536278596640046	0.9584892873622118
ACVR2A	22	0.005883211701908139	0.005800917320111821	-0.02032289434242702	1360481.5	0.5935481514396684	0.9180697335505948
ACVR2A	26	0.0060007298130084355	0.006069663086502395	0.01647846492637567	1397333.5	0.5051439564631177	0.8830068235416364
ACVR2A	25	0.0049469866933387905	0.005043945252699681	0.028002597782168896	1388335.5	0.6990712504222557	0.9499735974564995
ACVR2A	23	0.028311319976763075	0.026462838755552713	-0.09741118195510713	1331877.0	0.1840370346681265	0.6599643361143405
ACVR2A	24	0.007335161011055001	0.007839938771921726	0.09601375303308034	1431312.5	0.08233364957646296	0.4809390261738288
ACVR2A	29	0.00316768093187201	0.003159209990402556	-0.0038631905314056533	1357314.5	0.49438358778395	0.8769423164262923
ACVR2A	28	0.004943827966728263	0.004719449952023961	-0.06700981733808077	1355414.0	0.4998171148827194	0.8793211206738236
ACVR2A	27	0.005655787580527865	0.0050114947077092645	-0.17448697671193242	1344679.5	0.30101232176370063	0.7715166733278336
ACVR2B	0	0.2429737660861528	0.2403980851730978	-0.015375149548491425	1593335.5	0.4995690738535087	0.8793211206738236
ACVR2B	1	0.006270844851347886	0.005515710441688859	-0.18511310425782643	1604111.0	0.6658165638355041	0.9396053797457626
ACVR2B	2	0.1154016255137426	0.11387799395296197	-0.01917456125759566	1582824.0	0.3381220391266271	0.79621583811685
ACVR2B	3	0.08876527099375171	0.09021291163804347	0.023338593498148225	1662858.5	0.23270457263773425	0.7137909757096713
ACVR2B	5	0.006235806686500455	0.005572086012296196	-0.16235867641481544	1599086.0	0.544673357592133	0.8988577790552941
ACVR2B	4	0.10720291690494156	0.10565748291684783	-0.02094921487775946	1600984.0	0.6383781731871956	0.9307770892755312
ACVR2B	6	0.06539355796003489	0.06480303509047554	-0.013087135962492107	1614975.5	0.9252281638958195	0.991965367217946
ACVR2B	7	0.10905472841028194	0.11139814493339674	0.030672884372654908	1651263.5	0.3781244396938237	0.8190641872135412
ACVR2B	8	0.06843975318067166	0.06770952747938315	-0.015475705706750173	1607448.5	0.7670964040323955	0.9603130916255399
ACVR2B	10	0.00456559628345508	0.0044558121449076084	-0.03511488315872896	1605875.5	0.7001315051726883	0.9499735974564995
ACVR2B	9	0.0051151046836718055	0.0046768559097364135	-0.1292247847497306	1581425.5	0.25631014628422366	0.7308218297201035
ACVR2B	11	0.009783811961936608	0.010378534954470109	0.08513422398403751	1624541.5	0.8606084438504681	0.9786300600041499
ACVR2B	12	0.005544345025833333	0.005005451846990488	-0.14751673108475039	1580786.0	0.2463389891097315	0.7239548200660749
ACVR2B	13	0.005465134128310596	0.005563086706216032	0.02562868785545795	1608876.0	0.7731250723355629	0.9608117523506418
ACVR2B	14	0.006382385329772783	0.006323930718836958	-0.013274149947979593	1617056.5	0.9657207555849744	0.9960285949947559
ACVR2B	15	0.047268313984478165	0.046161715364262224	-0.03417657069448565	1584733.5	0.3640302111008652	0.8113762371582486
ACVR2B	16	0.003925165013751478	0.004381517991415762	0.1586774767930968	1647261.0	0.3558682465718789	0.8067188719354701
ACVR2B	17	0.04106285608231378	0.0424399417666712	0.04758870066016694	1653541.0	0.3397799243781797	0.7962359662397132
ACVR2B	18	0.003854394222358254	0.004028937489101902	0.06389528542803528	1624789.5	0.8337050423142303	0.975355622478783
ACVR2B	19	0.006748859598778513	0.00778735598964674	0.20648983819538327	1663063.5	0.19231132325440503	0.669197223258707
ACVR2B	20	0.004948969922562074	0.005198387225008642	0.07093582914278139	1653911.0	0.2710085631934145	0.7480137557731169
ACVR2B	21	0.004468385883603661	0.004264013154055707	-0.06754189166836005	1588358.5	0.3559029212268022	0.8067188719354701
ACVR2B	22	0.005883211701908139	0.006516617647581522	0.14751939832066263	1649157.5	0.35402261942711555	0.8058424989396765
ACVR2B	23	0.028311319976763075	0.028580570391576084	0.013655694542413702	1616208.5	0.9512390435772786	0.9960285949947559
ACVR2B	25	0.0049469866933387905	0.004774317911857337	-0.051255383198283044	1594663.0	0.47508092553344616	0.8708680488556508
ACVR2B	24	0.007335161011055001	0.007626298237652174	0.05615431664444294	1640444.5	0.5238769667666012	0.8918583406431265
ACVR2B	26	0.0060007298130084355	0.007251705314699727	0.2731823269379831	1701151.5	0.015753976422178094	0.21242918433525212
ACVR2B	28	0.004943827966728263	0.004819100698692935	-0.03686459423439988	1612726.0	0.8674791370644847	0.9793289387354326
ACVR2B	27	0.005655787580527865	0.006019366814687501	0.08988379935246352	1662471.0	0.1939476796783346	0.6712637107032549
ACVR2B	29	0.00316768093187201	0.003329722164415761	0.071974776599906	1653748.0	0.25589754699541634	0.7304068680361783
AMOTL2	0	0.2429737660861528	0.24086297140664556	-0.012587933491194043	1360808.5	0.3962585044451534	0.8293101884531844
AMOTL2	2	0.1154016255137426	0.11430377736044302	-0.013790464886715419	1370180.0	0.5659847196493495	0.9050086556367706
AMOTL2	4	0.10720291690494156	0.10631290028670887	-0.012027493000037933	1388725.5	0.9756338778231705	0.9968365920880048
AMOTL2	1	0.006270844851347886	0.006640613430903481	0.08265669168274174	1434970.5	0.13898583603593181	0.5988112646560146
AMOTL2	3	0.08876527099375171	0.08754756988681171	-0.0199282057125775	1390090.5	0.9924698895115732	0.998265803447973
AMOTL2	5	0.006235806686500455	0.006068682669177215	-0.039192820167562585	1411871.5	0.4524815636812266	0.8603440244470062
AMOTL2	8	0.06843975318067166	0.07075062315392405	0.04790829796102958	1425498.0	0.29493689360102693	0.7653805018267579
AMOTL2	6	0.06539355796003489	0.06305746945932832	-0.05248124536020725	1359959.5	0.38186773697418885	0.8213617594899325
AMOTL2	7	0.10905472841028194	0.11383728070838607	0.061920781055926286	1432279.5	0.21297838789900092	0.6907539070921537
AMOTL2	9	0.0051151046836718055	0.004522558216178797	-0.17762469197442568	1343044.5	0.1181037830516759	0.5587808630896067
AMOTL2	11	0.009783811961936608	0.010234109071697783	0.06491693265302202	1421771.5	0.3142969876978038	0.7816389209315834
AMOTL2	12	0.005544345025833333	0.0054246774008069615	-0.031479694775764795	1389337.0	0.9885097373853707	0.9979985378007018
AMOTL2	10	0.00456559628345508	0.004305427897056962	-0.08464666602664007	1370199.0	0.5138811450133791	0.8872134840610628
AMOTL2	13	0.005465134128310596	0.006016565059786392	0.13868316371688374	1416575.5	0.38029599611098663	0.8200304402393199
AMOTL2	14	0.006382385329772783	0.006739206613037976	0.07848304472658865	1403255.0	0.6536582299899499	0.9351657568064654
AMOTL2	16	0.003925165013751478	0.00444486353231962	0.17938581952096747	1443351.5	0.061729904522115187	0.4267891267671708
AMOTL2	17	0.04106285608231378	0.040651022107873414	-0.014542348901502425	1392440.5	0.9367700111153465	0.99351649633156
AMOTL2	15	0.047268313984478165	0.04784159652681962	0.017392128600465333	1373185.5	0.6266135727425715	0.9262442692325709
AMOTL2	18	0.003854394222358254	0.0035537860949098102	-0.11714728905921894	1373650.0	0.5590018925738838	0.9037028787722461
AMOTL2	19	0.006748859598778513	0.0063400556276693035	-0.09014824202343326	1372850.5	0.5892411585363402	0.9171957829972723
AMOTL2	20	0.004948969922562074	0.005085523324009494	0.039267967522388376	1388660.0	0.9699811892164586	0.9966448535809685
AMOTL2	22	0.005883211701908139	0.005196614778382437	-0.17903183428614175	1396487.0	0.8250272290439719	0.9751115055067567
AMOTL2	21	0.004468385883603661	0.0037119194693924057	-0.26758836900671945	1329089.5	0.04222000978895658	0.35675509216755374
AMOTL2	23	0.028311319976763075	0.02832068044188291	0.0004769139932175267	1395911.5	0.8559400921209195	0.9785879098321025
AMOTL2	24	0.007335161011055001	0.006859156045759494	-0.09679755689670563	1355200.0	0.27335044936773334	0.7484930741412431
AMOTL2	25	0.0049469866933387905	0.004971161775221519	0.0070330344271677895	1402316.5	0.6817276281490137	0.944231023579115
AMOTL2	26	0.0060007298130084355	0.006983210763259494	0.2187525429887777	1478703.5	0.004603008138494784	0.09939829168633664
AMOTL2	27	0.005655787580527865	0.005791441634762658	0.034194579243654426	1405164.5	0.6198848133534434	0.9251566953554649
AMOTL2	28	0.004943827966728263	0.00522856754675981	0.08078720843567376	1400911.5	0.7238591300802468	0.9536252023161519
AMOTL2	29	0.00316768093187201	0.002707367180041139	-0.226536462896333	1368096.5	0.44465486388573705	0.8569270192485637
APAF1	0	0.2429737660861528	0.24355421486825055	0.0034423959546580076	1028027.0	0.7306192779963817	0.9560582661711413
APAF1	3	0.08876527099375171	0.09202124712557236	0.051971669687868385	1056063.0	0.18646807124766562	0.6620431123725697
APAF1	5	0.006235806686500455	0.0055700945693628505	-0.1628743824480621	988669.0	0.23187278397236444	0.713437965510534
APAF1	2	0.1154016255137426	0.11253512880583154	-0.0362881241291155	998533.5	0.49479962353317775	0.8773321369271339
APAF1	7	0.10905472841028194	0.11012157373909286	0.014044808729631786	1020848.0	0.9248115251182704	0.9918204216119647
APAF1	4	0.10720291690494156	0.10347508978326135	-0.051060660532377476	997986.0	0.48267075295945305	0.873799215619226
APAF1	6	0.06539355796003489	0.06257250614043197	-0.06361963247179517	990901.0	0.34234196691995267	0.7980540245800201
APAF1	1	0.006270844851347886	0.005383898153369331	-0.2200087070231622	967482.0	0.047404384401020815	0.3733906574721963
APAF1	9	0.0051151046836718055	0.004505501658704104	-0.18307601606892152	984596.5	0.18297471618432437	0.6585321910981723
APAF1	8	0.06843975318067166	0.06829892064715767	-0.0029717776814849697	1027242.0	0.7511006072426367	0.9584892873622118
APAF1	11	0.009783811961936608	0.00838766252737149	-0.22212785991350298	983438.5	0.19376878050652635	0.6712542564323835
APAF1	10	0.00456559628345508	0.00468867187025486	0.03837602399286525	1029326.5	0.6577808687849269	0.9355438660309585
APAF1	12	0.005544345025833333	0.005186595030107991	-0.09622931118793959	994284.5	0.3419395841893309	0.7979482857354785
APAF1	13	0.005465134128310596	0.005793125493261339	0.08408501390757424	998769.0	0.45013236613711205	0.8594627909251243
APAF1	15	0.047268313984478165	0.049093775352470836	0.05466670936491423	1035583.5	0.5430083366323215	0.8974587038009985
APAF1	14	0.006382385329772783	0.006394765965788337	0.0027958482074056422	1009636.0	0.736463856069856	0.9573462092078174
APAF1	16	0.003925165013751478	0.004278218749028078	0.12425694452475293	1021928.5	0.874582669039892	0.9814223982161823
APAF1	17	0.04106285608231378	0.04250321807975162	0.04973810127435734	1051527.0	0.23896814168472658	0.716521681321425
APAF1	19	0.006748859598778513	0.00731170331386609	0.11556379086020012	1014536.5	0.891332585978115	0.9857767246582505
APAF1	18	0.003854394222358254	0.003748125188099352	-0.04033499603381451	1015449.0	0.9079260537061028	0.9881144190342828
APAF1	20	0.004948969922562074	0.004514872501842332	-0.1324430270691503	986087.0	0.1945646617733937	0.6713464693906284
APAF1	21	0.004468385883603661	0.004389985669589633	-0.02553755002306612	1010222.0	0.7534165537612241	0.9584892873622118
APAF1	22	0.005883211701908139	0.005842980805168467	-0.009899401346591584	1011207.0	0.7858118412091372	0.9624075205672808
APAF1	23	0.028311319976763075	0.03078242482939525	0.12072786730951833	1042481.5	0.3925046408918863	0.8275991568856549
APAF1	24	0.007335161011055001	0.00826100730637149	0.17148907322595378	1044769.0	0.3168474268141106	0.7844071697748748
APAF1	25	0.0049469866933387905	0.005743119530740821	0.2152845697799796	1060253.5	0.10237931142060783	0.5257157059737128
APAF1	26	0.0060007298130084355	0.006718868532289417	0.16308032842852732	1026394.0	0.7537730768703648	0.9584892873622118
APAF1	27	0.005655787580527865	0.00613640425494622	0.11766559147169522	1034197.5	0.5384557915445407	0.8946760617212421
APAF1	28	0.004943827966728263	0.004559172108719222	-0.11685666985340336	1000173.0	0.4983339319208201	0.8793211206738236
APAF1	29	0.00316768093187201	0.003300728239829374	0.059357335766561284	1022672.0	0.8495385764941303	0.9785879098321025
ARIH1	0	0.2429737660861528	0.23839506980109487	-0.027446154208152513	1163907.5	0.19179280312799463	0.6687315366475319
ARIH1	1	0.006270844851347886	0.00573357559640511	-0.12922470676606493	1188666.0	0.5597985684638374	0.9037176412686889
ARIH1	5	0.006235806686500455	0.006524917893759124	0.06538354328302456	1214746.5	0.720789327103533	0.9532332225304121
ARIH1	2	0.1154016255137426	0.10778619680959854	-0.09849110832225533	1127895.5	0.014343831172349124	0.2018375193721208
ARIH1	3	0.08876527099375171	0.09236048352201934	0.05728038674309323	1244378.0	0.21193205785794378	0.6891559802681961
ARIH1	4	0.10720291690494156	0.10751853795602188	0.00424126460426116	1202462.0	0.9344849948271714	0.9933137466764795
ARIH1	7	0.10905472841028194	0.1156265189970803	0.08441999467202083	1251752.5	0.13842760458516232	0.5981357104839783
ARIH1	6	0.06539355796003489	0.07018490276104014	0.10201221043767479	1247901.5	0.1734268789023078	0.6436266329484517
ARIH1	8	0.06843975318067166	0.06943431518494891	0.020814277504861436	1222127.0	0.5877719036045608	0.9159869257969022
ARIH1	9	0.0051151046836718055	0.004306763209543796	-0.24815976104725848	1136133.0	0.01238867671479481	0.1855188774376308
ARIH1	10	0.00456559628345508	0.003745194029927008	-0.2857628303796328	1128326.0	0.005373441354412816	0.11018019657901507
ARIH1	11	0.009783811961936608	0.010077140197627737	0.042617691308013336	1206506.5	0.9604369471949711	0.9960285949947559
ARIH1	12	0.005544345025833333	0.004695199090218978	-0.23983070582516533	1177445.5	0.3163906516835857	0.7844071697748748
ARIH1	13	0.005465134128310596	0.006092435336186131	0.15676212982895268	1249568.5	0.1150644580801086	0.5539452101433338
ARIH1	14	0.006382385329772783	0.006474954832737226	0.020774416608368467	1196354.0	0.7535090977279717	0.9584892873622118
ARIH1	15	0.047268313984478165	0.04600737053470073	-0.039008401805001716	1164584.0	0.19850704778998185	0.6748915898999028
ARIH1	16	0.003925165013751478	0.0033297334022262775	-0.2373466347247405	1157288.5	0.06897555041358587	0.44752893540607325
ARIH1	17	0.04106285608231378	0.04139460013209854	0.011608606419449864	1207036.0	0.9491553887209412	0.9953432678346223
ARIH1	19	0.006748859598778513	0.006338219728868614	-0.09056606574777377	1171883.0	0.2512251200921165	0.7270612300700309
ARIH1	18	0.003854394222358254	0.003376273756587591	-0.19107225007323766	1161265.0	0.08456996269306508	0.48600720536829883
ARIH1	20	0.004948969922562074	0.0050098161227383215	0.017629378354687177	1199316.5	0.8328706259679649	0.975355622478783
